iteration_no,link_id,from_node_id,to_node_id,volume,ref_volume,base_demand_volume,obs_volume,background_volume,link_capacity,lane_capacity,D,doc,vdf_fftt,travel_time,vdf_alpha,vdf_beta,vdf_plf,speed_mph,speed_kmph,VMT,VHT,PMT,PHT,VHT_QVDF,PHT_QVDF,geometry,mod_vol_auto,obs_vol_auto,P,t0,t2,t3,vt2_mph,vt2_kmph,mu,Q_gamma,free_speed_mph,cutoff_speed_mph,free_speed_kmph,cutoff_speed_kmph,congestion_ref_speed_mph,avg_queue_speed_mph,avg_QVDF_period_speed_mph,congestion_ref_speed_kmph,avg_queue_speed_kmph,avg_QVDF_period_speed_kmph,avg_QVDF_period_travel_time,Severe_Congestion_P,spd_mph_07:00,spd_mph_07:05,spd_mph_07:10,spd_mph_07:15,spd_mph_07:20,spd_mph_07:25,spd_mph_07:30,spd_mph_07:35,spd_mph_07:40,spd_mph_07:45,spd_mph_07:50,spd_mph_07:55,
1,1652,1086,1085,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.1400,0.1400,0.1500,4.0000,1.0000,25.7143,41.3743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.934994 33.389196, -111.9349924 33.3895126, -111.9349925 33.3895923, -111.9349831 33.3900298)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.144000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1653,1086,1091,1400.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,1400.0000,1.1667,0.1400,0.1789,0.1500,4.0000,1.0000,20.1224,32.3769,84.000000,4.174452,84.000000,4.174452,5.724963,5.724963,"LINESTRING (-111.934994 33.389196, -111.9350468 33.3890557, -111.935049 33.3887745, -111.9350535 33.3885372, -111.9350186 33.3883785)",1400.000000,-1.000000,1.166667,6.916667,7.500000,8.083333,12.327008,19.834156,1200.000000,69.120000,25.000000,18.750000,40.225000,30.168750,18.750000,14.672584,14.672584,30.168750,23.608188,23.608188,0.245356,0.250000,18.087,16.667,15.166,13.918,13.026,12.500,12.327,12.500,13.026,13.918,15.166,16.667,
1,1654,1087,1088,0.0000,0.0000,0.0000,-1.0000,0.0000,6400.0000,3200.0000,0.0000,0.0000,0.6300,0.6300,0.1500,4.0000,1.0000,37.1429,59.7629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9341696 33.3928927, -111.9337016 33.392896, -111.933559 33.392897, -111.9333665 33.3928983, -111.9333505 33.3928984, -111.933299 33.3928988, -111.9328997 33.3929015, -111.9324648 33.3929055, -111.9324477 33.3929047, -111.9320552 33.3929074, -111.9320025 33.3929078, -111.9315426 33.392911, -111.9310936 33.3929141, -111.9310108 33.3929147, -111.930853 33.3929158, -111.9306178 33.3929175, -111.9301701 33.3929206, -111.9300826 33.3929212, -111.9299362 33.3929222, -111.9291478 33.3929277, -111.9289375 33.3929292, -111.9281496 33.3929326, -111.9280662 33.3929334, -111.9273434 33.3929404)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,26.250000,42.236250,0.000000,-nan(ind),35.000000,26.250000,56.315000,42.236250,35.000000,35.000000,35.000000,56.315000,56.315000,56.315000,0.668571,0.000000,35.000,35.000,35.000,35.000,35.000,35.000,-nan(ind),35.000,35.000,35.000,35.000,35.000,
1,1655,1087,2926,680.0000,0.0000,0.0000,-1.0000,0.0000,25600.0000,6400.0000,170.0000,0.0266,0.0700,0.0700,0.1500,4.0000,1.0000,34.2857,55.1657,27.200000,0.793333,27.200000,0.793333,0.779801,0.779801,"LINESTRING (-111.9341696 33.3928927, -111.9342216 33.3928923, -111.9344689 33.3928905, -111.9347611 33.392889, -111.934871 33.3928877)",680.000000,-1.000000,0.026562,7.486719,7.500000,7.513281,26.249996,42.236244,6400.000000,307154425.232922,35.000000,26.250000,56.315000,42.236250,34.767578,34.767576,34.880702,55.941033,55.941029,56.123050,0.068806,0.000000,35.000,34.960,34.920,34.881,34.841,34.801,26.250,34.801,34.841,34.881,34.920,34.960,
1,1656,1088,1087,680.0000,0.0000,0.0000,-1.0000,0.0000,14400.0000,4800.0000,226.6667,0.0472,0.6300,0.6300,0.1500,4.0000,1.0000,37.1429,59.7629,265.200000,7.140000,265.200000,7.140000,7.624273,7.624273,"LINESTRING (-111.9273434 33.3929404, -111.9280662 33.3929334, -111.9281496 33.3929326, -111.9289375 33.3929292, -111.9291478 33.3929277, -111.9299362 33.3929222, -111.9300826 33.3929212, -111.9301701 33.3929206, -111.9306178 33.3929175, -111.930853 33.3929158, -111.9310108 33.3929147, -111.9310936 33.3929141, -111.9315426 33.392911, -111.9320025 33.3929078, -111.9320552 33.3929074, -111.9324477 33.3929047, -111.9324648 33.3929055, -111.9328997 33.3929015, -111.933299 33.3928988, -111.9333505 33.3928984, -111.9333665 33.3928983, -111.933559 33.392897, -111.9337016 33.392896, -111.9341696 33.3928927)",680.000000,-1.000000,0.047222,7.476389,7.500000,7.523611,26.249963,42.236191,4800.000000,221239448.903880,35.000000,26.250000,56.315000,42.236250,34.586806,34.586780,34.783646,55.650170,55.650129,55.966886,0.672730,0.000000,35.000,34.928,34.855,34.783,34.711,34.639,26.250,34.639,34.711,34.783,34.855,34.928,
1,1657,1088,1725,0.0000,0.0000,0.0000,-1.0000,0.0000,40000.0000,8000.0000,0.0000,0.0000,0.0900,0.0900,0.1500,4.0000,1.0000,40.0000,64.3600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9273434 33.3929404, -111.92708 33.3929423, -111.926767 33.3929445, -111.926558 33.3929466, -111.926331 33.3929476)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,30.000000,48.270000,0.000000,-nan(ind),40.000000,30.000000,64.360000,48.270000,40.000000,40.000000,40.000000,64.360000,64.360000,64.360000,0.090000,0.000000,40.000,40.000,40.000,40.000,40.000,40.000,-nan(ind),40.000,40.000,40.000,40.000,40.000,
1,1658,1089,1085,1400.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,1400.0000,1.1667,0.0700,0.0895,0.1500,4.0000,1.0000,20.1224,32.3769,42.000000,2.087226,42.000000,2.087226,2.862481,2.862481,"LINESTRING (-111.9349775 33.3904171, -111.9349987 33.3903666, -111.9350119 33.3903378, -111.9350146 33.3901657, -111.9349831 33.3900298)",1400.000000,-1.000000,1.166667,6.916667,7.500000,8.083333,12.327008,19.834156,1200.000000,34.560000,25.000000,18.750000,40.225000,30.168750,18.750000,14.672584,14.672584,30.168750,23.608188,23.608188,0.122678,0.250000,18.087,16.667,15.166,13.918,13.026,12.500,12.327,12.500,13.026,13.918,15.166,16.667,
1,1659,1089,1098,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.3400,0.3400,0.1500,4.0000,1.0000,24.7059,39.7518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9349775 33.3904171, -111.9349637 33.3908178, -111.9349547 33.3911457, -111.9349527 33.3911993, -111.9349472 33.3914859, -111.9349449 33.3915813, -111.9349377 33.3918752, -111.9349363 33.3919344, -111.9349265 33.3923302, -111.9349249 33.3924323, -111.9349243 33.3924672)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.336000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1660,1090,1083,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.0500,0.0500,0.1500,4.0000,1.0000,20.0000,32.1800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9348711 33.3930406, -111.934872 33.3932734, -111.9349126 33.3933354)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.048000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1661,1091,1086,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.1400,0.1400,0.1500,4.0000,1.0000,25.7143,41.3743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9350186 33.3883785, -111.9349769 33.3885265, -111.9349731 33.388776, -111.934969 33.3890445, -111.934994 33.389196)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.144000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1662,1091,1092,1400.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,1400.0000,1.1667,0.4000,0.5112,0.1500,4.0000,1.0000,18.7809,30.2185,224.000000,11.927006,224.000000,11.927006,15.266568,15.266568,"LINESTRING (-111.9350186 33.3883785, -111.9350304 33.3880825, -111.935034 33.3879972, -111.9350362 33.3879456, -111.9350397 33.3876191, -111.9350738 33.3864128, -111.9350733 33.3863456, -111.9350752 33.385998)",1400.000000,-1.000000,1.166667,6.916667,7.500000,8.083333,12.327008,19.834156,1200.000000,184.320000,25.000000,18.750000,40.225000,30.168750,18.750000,14.672584,14.672584,30.168750,23.608188,23.608188,0.654281,0.250000,18.087,16.667,15.166,13.918,13.026,12.500,12.327,12.500,13.026,13.918,15.166,16.667,
1,1663,1092,12,1400.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,1400.0000,0.0140,0.2400,0.2400,0.1500,4.0000,1.0000,55.0000,88.4950,308.000000,5.600000,308.000000,5.600000,5.609955,5.609955,"LINESTRING (-111.9350752 33.385998, -111.93502429906005 33.38922761939677)",1400.000000,-1.000000,0.014000,7.493000,7.500000,7.507000,41.250000,66.371249,99999.000000,219778111617.838226,55.000000,41.250000,88.495000,66.371250,54.807498,54.807498,54.902402,88.185264,88.185264,88.337964,0.240427,0.000000,55.000,54.967,54.935,54.902,54.870,54.837,41.250,54.837,54.870,54.902,54.935,54.967,
1,1664,1092,1091,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.4000,0.4000,0.1500,4.0000,1.0000,24.0000,38.6160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9350752 33.385998, -111.9350733 33.3863456, -111.9350738 33.3864128, -111.9350397 33.3876191, -111.9350362 33.3879456, -111.935034 33.3879972, -111.9350304 33.3880825, -111.9350186 33.3883785)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.384000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1665,1093,1094,80.0000,0.0000,0.0000,-1.0000,0.0000,6400.0000,3200.0000,40.0000,0.0125,0.2000,0.2000,0.1500,4.0000,1.0000,36.0000,57.9240,9.600000,0.266667,9.600000,0.266667,0.274720,0.274720,"LINESTRING (-111.9458091 33.3928356, -111.9455027 33.3928365, -111.9451397 33.3928376, -111.9445682 33.3928394, -111.9441652 33.3928406, -111.9438114 33.3928417, -111.943742 33.3928419, -111.943696 33.3928421)",80.000000,-1.000000,0.012500,7.493750,7.500000,7.506250,26.250000,42.236250,3200.000000,9496821142.848547,35.000000,26.250000,56.315000,42.236250,34.890625,34.890625,34.944629,56.139016,56.139015,56.225908,0.206040,0.000000,35.000,34.982,34.963,34.945,34.926,34.908,26.250,34.908,34.926,34.945,34.963,34.982,
1,1666,1093,1780,150.0000,0.0000,0.0000,-1.0000,0.0000,14400.0000,4800.0000,50.0000,0.0104,0.1300,0.1300,0.1500,4.0000,1.0000,36.9231,59.4092,12.000000,0.325000,12.000000,0.325000,0.343309,0.343309,"LINESTRING (-111.9458091 33.3928356, -111.9464604 33.3928336, -111.9466626 33.392833, -111.9470091 33.392832, -111.9471282 33.3928316, -111.9471582 33.3928315)",150.000000,-1.000000,0.010417,7.494792,7.500000,7.505208,26.250000,42.236250,4800.000000,19723848584.221416,35.000000,26.250000,56.315000,42.236250,34.908854,34.908854,34.953952,56.168346,56.168346,56.240909,0.137324,0.000000,35.000,34.985,34.969,34.954,34.939,34.923,26.250,34.923,34.939,34.954,34.969,34.985,
1,1667,1094,1093,150.0000,0.0000,0.0000,-1.0000,0.0000,14400.0000,4800.0000,50.0000,0.0104,0.2000,0.2000,0.1500,4.0000,1.0000,36.0000,57.9240,18.000000,0.500000,18.000000,0.500000,0.514963,0.514963,"LINESTRING (-111.943696 33.3928421, -111.943742 33.3928419, -111.9438114 33.3928417, -111.9441652 33.3928406, -111.9445682 33.3928394, -111.9451397 33.3928376, -111.9455027 33.3928365, -111.9458091 33.3928356)",150.000000,-1.000000,0.010417,7.494792,7.500000,7.505208,26.250000,42.236250,4800.000000,29585772876.332138,35.000000,26.250000,56.315000,42.236250,34.908854,34.908854,34.953952,56.168346,56.168346,56.240909,0.205985,0.000000,35.000,34.985,34.969,34.954,34.939,34.923,26.250,34.923,34.939,34.954,34.969,34.985,
1,1668,1094,1778,80.0000,0.0000,0.0000,-1.0000,0.0000,14400.0000,4800.0000,26.6667,0.0056,0.0400,0.0400,0.1500,4.0000,1.0000,20.0000,32.1800,1.600000,0.053333,1.600000,0.053333,0.045746,0.045746,"LINESTRING (-111.943696 33.3928421, -111.9435087 33.3928416, -111.94328 33.3928434)",80.000000,-1.000000,0.005556,7.497222,7.500000,7.502778,26.250000,42.236250,2666.666667,33983143990.475666,35.000000,26.250000,56.315000,42.236250,34.951389,34.951389,34.975559,56.236785,56.236785,56.275675,0.034310,0.000000,35.000,34.992,34.984,34.976,34.967,34.959,26.250,34.959,34.967,34.976,34.984,34.992,
1,1669,1096,1097,180.0000,0.0000,0.0000,-1.0000,0.0000,6400.0000,3200.0000,90.0000,0.0281,0.1100,0.1100,0.1500,4.0000,1.0000,43.6364,70.2109,14.400000,0.330000,14.400000,0.330000,0.321161,0.321161,"LINESTRING (-111.9774622 33.3927609, -111.977386 33.3927608, -111.976822 33.3927602, -111.976423 33.3927597, -111.976382 33.3927597, -111.9760148 33.3927593)",180.000000,-1.000000,0.028125,7.485938,7.500000,7.514062,33.749994,54.303740,3200.000000,189841513.874782,45.000000,33.750000,72.405000,54.303750,44.683594,44.683590,44.837347,71.895902,71.895896,72.143292,0.107054,0.000000,45.000,44.946,44.891,44.837,44.783,44.729,33.750,44.729,44.783,44.837,44.891,44.946,
1,1670,1096,2159,860.0000,0.0000,0.0000,-1.0000,0.0000,25600.0000,6400.0000,215.0000,0.0336,0.0700,0.0700,0.1500,4.0000,1.0000,42.8571,68.9571,43.000000,1.003333,43.000000,1.003333,0.959721,0.959721,"LINESTRING (-111.9774622 33.3927609, -111.977721 33.392762, -111.9778575 33.3927627, -111.978158 33.392764, -111.9783642 33.3927648)",860.000000,-1.000000,0.033594,7.483203,7.500000,7.516797,33.749988,54.303731,6400.000000,116087485.982513,45.000000,33.750000,72.405000,54.303750,44.622070,44.622062,44.804687,71.796911,71.796897,72.090741,0.066957,0.000000,45.000,44.935,44.870,44.804,44.739,44.674,33.750,44.674,44.739,44.804,44.870,44.935,
1,1671,1097,1096,860.0000,0.0000,0.0000,-1.0000,0.0000,14400.0000,4800.0000,286.6667,0.0597,0.1100,0.1100,0.1500,4.0000,1.0000,43.6364,70.2109,68.800000,1.576667,68.800000,1.576667,1.541081,1.541081,"LINESTRING (-111.9760148 33.3927593, -111.976382 33.3927597, -111.976423 33.3927597, -111.976822 33.3927602, -111.977386 33.3927608, -111.9774622 33.3927609)",860.000000,-1.000000,0.059722,7.470139,7.500000,7.529861,33.749879,54.303556,4800.000000,13659330.996267,45.000000,33.750000,72.405000,54.303750,44.328125,44.328040,44.643995,71.323953,71.323817,71.832187,0.107517,0.000000,45.000,44.881,44.762,44.643,44.524,44.405,33.750,44.405,44.524,44.643,44.762,44.881,
1,1672,1097,2163,180.0000,0.0000,0.0000,-1.0000,0.0000,6400.0000,3200.0000,90.0000,0.0281,0.0400,0.0400,0.1500,4.0000,1.0000,30.0000,48.2700,5.400000,0.120000,5.400000,0.120000,0.120435,0.120435,"LINESTRING (-111.9760148 33.3927593, -111.9759939 33.3927214, -111.9759527 33.3926976, -111.9757499 33.3926978, -111.975672 33.3926979, -111.9756033 33.3926993, -111.9755591 33.3927244, -111.975531 33.3927638)",180.000000,-1.000000,0.028125,7.485938,7.500000,7.514062,33.749994,54.303740,3200.000000,71190567.703043,45.000000,33.750000,72.405000,54.303750,44.683594,44.683590,44.837347,71.895902,71.895896,72.143292,0.040145,0.000000,45.000,44.946,44.891,44.837,44.783,44.729,33.750,44.729,44.783,44.837,44.891,44.946,
1,1673,1098,1089,1400.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,1400.0000,1.1667,0.3400,0.4345,0.1500,4.0000,1.0000,19.3333,31.1073,196.000000,10.137955,196.000000,10.137955,13.358247,13.358247,"LINESTRING (-111.9349243 33.3924672, -111.9349249 33.3924323, -111.9349265 33.3923302, -111.9349363 33.3919344, -111.9349377 33.3918752, -111.9349449 33.3915813, -111.9349472 33.3914859, -111.9349527 33.3911993, -111.9349547 33.3911457, -111.9349637 33.3908178, -111.9349775 33.3904171)",1400.000000,-1.000000,1.166667,6.916667,7.500000,8.083333,12.327008,19.834156,1200.000000,161.280000,25.000000,18.750000,40.225000,30.168750,18.750000,14.672584,14.672584,30.168750,23.608188,23.608188,0.572496,0.250000,18.087,16.667,15.166,13.918,13.026,12.500,12.327,12.500,13.026,13.918,15.166,16.667,
1,1674,1098,2926,0.0000,0.0000,0.0000,-1.0000,0.0000,4800.0000,2400.0000,0.0000,0.0000,0.0700,0.0700,0.1500,4.0000,1.0000,25.7143,41.3743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9349243 33.3924672, -111.9348756 33.3925752, -111.934873 33.3927817, -111.934871 33.3928877)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.072000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1675,1099,1100,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.1300,0.1300,0.1500,4.0000,1.0000,23.0769,37.1308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9349129 33.3991964, -111.9349471 33.3991203, -111.9349519 33.3988029, -111.9349503 33.3985429, -111.9349094 33.3984403)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.120000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1676,1099,1106,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.1600,0.1600,0.1500,4.0000,1.0000,26.2500,42.2363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9349129 33.3991964, -111.9349124 33.3993122, -111.9349122 33.3993606, -111.934917 33.400079, -111.934918 33.4001524)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.168000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1677,1100,1099,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.1300,0.1300,0.1500,4.0000,1.0000,23.0769,37.1308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9349094 33.3984403, -111.9348697 33.398545, -111.9348729 33.3987913, -111.9348733 33.3991125, -111.9349129 33.3991964)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.120000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1678,1100,1101,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.1400,0.1400,0.1500,4.0000,1.0000,25.7143,41.3743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9349094 33.3984403, -111.9349094 33.3984094, -111.9349094 33.3980672, -111.9349094 33.3980027, -111.9349133 33.3976834, -111.9349142 33.3976146)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.144000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1679,1101,1100,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.1400,0.1400,0.1500,4.0000,1.0000,25.7143,41.3743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9349142 33.3976146, -111.9349133 33.3976834, -111.9349094 33.3980027, -111.9349094 33.3980672, -111.9349094 33.3984094, -111.9349094 33.3984403)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.144000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1680,1101,1102,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.0500,0.0500,0.1500,4.0000,1.0000,20.0000,32.1800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9349142 33.3976146, -111.9349511 33.3975506, -111.9349493 33.3974212, -111.9349089 33.3973027)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.048000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1681,1102,1084,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.3900,0.3900,0.1500,4.0000,1.0000,24.6154,39.6062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9349089 33.3973027, -111.9349086 33.3969626, -111.9349088 33.3969207, -111.9349104 33.3965909, -111.9349107 33.3965265, -111.9349124 33.3961682, -111.9349125 33.3961433, -111.9349142 33.3957882, -111.9349141 33.395762, -111.9349161 33.3953822, -111.934918 33.394993)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.384000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1682,1102,1101,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.0500,0.0500,0.1500,4.0000,1.0000,20.0000,32.1800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9349089 33.3973027, -111.9348747 33.3974274, -111.9348747 33.3975517, -111.9349142 33.3976146)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.048000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
